Why is Tirupati considered a holy place?,"Tirupati is revered as one of the holiest pilgrimage sites in Hinduism, drawing devotees seeking divine blessings, spiritual solace, and the chance to pay homage to Lord Venkateswara.","Tirupati is considered holy due to its majestic Venkateshwara Temple, a renowned pilgrimage site in India. The temple is dedicated to Lord Venkateshwara, and legends surround the deity's manifestation there. It's one of the most visited religious sites globally, attracting numerous devotees.",0.430458069,0.489387929,0.460641146,0.340560556,0.000901493,0.352069527,0.647028983
How often is the Tirumala Temple visited?,"The temple is one of the most visited religious sites globally, with footfall surpassing 60,000 daily and reaching over a hundred thousand during festivals and holidays.","The Tirumala Temple is one of the most visited religious sites globally, with over 60,000 visitors daily. This number increases to over 100,000 during festivals and holidays.",0.61899358,0.735072851,0.676961005,0.654549527,0.000865334,0.00505608,0.994078636
What are some of the architectural features of the Sri Venkateswara Swamy Vaari Temple?,"The temple complex with South Indian architecture includes modern Queue buildings, Annaprasadam complex, and lodging sites for pilgrims.","The Sri Venkateswara Swamy Vaari Temple features South Indian architecture. The complex includes modern Queue buildings, an Annaprasadam complex, and lodging for pilgrims. The presiding deity, Venkateswara, is located in the Garbhagruha (Sanctum Sanctorum), facing east.",0.195700318,0.772749782,0.469738245,0.533708945,0.000646657,0.013601992,0.985751331
What is the weather like in Tirupati in December?,This question cannot be answered based on the given document.,"The average temperature in Tirupati is 20 degrees Celsius. The best time to visit is September to February. Therefore, December would likely be pleasant with temperatures around 20 degrees Celsius.",-0.097950622,0.167000353,0.032573894,0.0804616,0.946710944,0.049728531,0.003560477
Is there a connection between the height of a waterfall and the level of peace it provides?,This question cannot be answered based on the given document.,"The provided text doesn't establish a direct correlation between waterfall height and the peacefulness experienced. While some descriptions mention peacefulness, this is linked to the surrounding environment (e.g., lush forests) rather than the waterfall's height. There's no data to support a height-peace connection.",-0.055586707,0.227447599,0.083440162,0.112066477,0.020175207,0.320743322,0.659081519
What is the name of the temple located in the Tirumala Hills?,"The temple is called Sri Venkateswara Swamy Vaari Temple, also known as the Tirumala Temple or Tirupati Balaji Temple.","The temple located in the Tirumala Hills is the Sri Venkateswara Swamy Vaari Temple, also known as the Tirumala Temple or Tirupati Balaji Temple. It's dedicated to Venkateswara, a form of Vishnu.",0.589747369,0.823342264,0.704611778,0.791876399,0.004179823,0.00493425,0.990885854
To whom is the Sri Venkateswara Swamy Vaari Temple dedicated?,"The temple is dedicated to Venkateswara, a form of Vishnu.","The Sri Venkateswara Swamy Vaari Temple is dedicated to Venkateswara, a form of Vishnu.",0.657806933,0.865263224,0.760040581,0.787294272,0.002886766,0.004750928,0.992362261
Why is the Sri Venkateswara Swamy Vaari Temple also known as 'Kaliyuga Vaikuntha'?,The temple is known as 'Kaliyuga Vaikuntha' because it is believed to save mankind from the trials of Kali Yuga.,"The Sri Venkateswara Swamy Vaari Temple is called ""Kaliyuga Vaikuntha"" because it's believed to save mankind from the trials of Kali Yuga. Its deity, Venkateswara, is considered ""Kaliyuga Prathyaksha Daivam,"" meaning the present manifestation of God during this age.",0.373766601,0.808856905,0.583433807,0.599390986,0.000725467,0.005489356,0.993785143
"Who built the Sri Venkateswara Swamy Vaari Temple, and who reformed it?","The temple was built by a Thondaman king and reformed by Cholas, Pandyas, and Vijayanagara rulers.","A Thondaman king built the Sri Venkateswara Swamy Vaari Temple around 300 CE. It was later periodically reformed by the Cholas, Pandyas, and Vijayanagara rulers.",0.405778408,0.757385075,0.576674998,0.613882119,0.001126239,0.005644154,0.993229628
How many people visit the Sri Venkateswara Swamy Vaari Temple daily?,"The temple has footfall surpassing 60,000 daily and reaching over a hundred thousand during festivals and holidays.","Over 60,000 people visit the temple daily, with numbers exceeding 100,000 during festivals and holidays. It is one of the most visited religious sites globally.",0.396717131,0.603332102,0.498880476,0.386044696,0.001535503,0.005990568,0.9924739
"Where is the presiding deity, Venkateswara, located within the temple?","The presiding deity, Venkateswara, stands in the Garbhagruha (Sanctum Sanctorum), facing east.","Venkateswara, the presiding deity, is situated in the Garbhagruha, or Sanctum Sanctorum, of the Tirumala Venkateswara Temple. He faces east.",0.544180274,0.688344419,0.615954041,0.627688598,0.001999759,0.006117912,0.991882384
What architectural style is prominent in the Sri Venkateswara Swamy Vaari Temple complex?,The temple complex features South Indian architecture.,The provided text mentions that the Sri Venkateswara Swamy Vaari Temple complex has South Indian architecture. It also includes modern additions like queue buildings and lodging. No further details on specific styles within South Indian architecture are given.,0.062310766,0.621841073,0.328348458,0.413567184,0.004071003,0.009406881,0.986522138
What range of hills is the Sri Venkateswara Swamy Vaari Temple a part of?,"The Tirumala Hills, where the temple is located, are a part of the Seshachalam Hills range.","The Sri Venkateswara Swamy Vaari Temple is part of the Seshachalam Hills range. This range has seven peaks, symbolizing the seven heads of Adishesha. The temple itself is located on the seventh peak, Venkatadri.",0.201289549,0.64464426,0.414756596,0.605314294,0.675534606,0.193332121,0.131133378
"What is the seventh peak of the Seshachalam Hills called, and what is its significance?","The seventh peak is called Venkatadri, and the Sri Venkateswara Swamy Vaari Temple is located on it.","The seventh peak of the Seshachalam Hills is called Venkatadri. It is significant because the Sri Venkateswara Swamy Vaari Temple, one of the wealthiest temples in the world, is located there.",0.542066932,0.821762562,0.678960562,0.661202405,0.001107552,0.006910445,0.991982043
How does the text describe the deity's duration of stay at Tirumala?,The deity will remain throughout the present Kali Yuga.,"Legends say the deity at Tirumala will remain throughout the present Kali Yuga. This is stated as a belief, not a historical fact. The text doesn't offer evidence to support this claim.",0.223206431,0.805722177,0.499722779,0.508328418,0.03942132,0.425081581,0.535497069
Where is Sanchi Stupa located?,Sanchi Stupa is located 56 kilometres northwest of Bhopal.,"Sanchi Stupa is located 56 kilometers northwest of Bhopal, in Madhya Pradesh, India. It's a UNESCO World Heritage Site.",0.446328312,0.842330217,0.63789916,0.480804827,0.002752433,0.005200387,0.992047191
When was Sanchi Stupa recognized as a UNESCO World Heritage Site?,Sanchi Stupa was recognized as a UNESCO World Heritage Site since 1989.,"Sanchi Stupa was recognized as a UNESCO World Heritage Site in 1989. It's located 56 kilometers northwest of Bhopal, India. The site contains the relics of Buddha and his followers.",0.325591296,0.735812485,0.523787916,0.423047194,0.003851617,0.013908404,0.982239962
Who ordered the construction of Sanchi Stupa and when?,The Mauryan Emperor Ashoka ordered the construction of Sanchi Stupa in the 3rd century BCE.,Emperor Ashoka ordered the construction of the Sanchi Stupa in the 3rd century BCE. It was built as an ode to Buddhism.,0.609115839,0.703125536,0.656286895,0.713024808,0.00236618,0.520563304,0.47707051
What do the toranas of Sanchi Stupa symbolize?,"The toranas of Sanchi Stupa symbolize harmony, faith, and bravery.","The toranas at Sanchi Stupa symbolize harmony, faith, and bravery. They infuse the surroundings with spiritual reverence.",0.650676012,0.919629216,0.78235054,0.593952135,0.001489613,0.005463263,0.993047178
Why did Emperor Ashoka order the construction of the Sanchi Stupa?,Emperor Ashoka ordered the construction of Sanchi Stupa as an ode to Buddhism following the horrors of war.,"Emperor Ashoka commissioned the Sanchi Stupa in the 3rd century BCE as a tribute to Buddhism. This was done following the horrors of war, demonstrating his spiritual devotion. The stupa served as an impressive testament to this newfound faith.",0.418854058,0.716524601,0.564378262,0.542625268,0.001011099,0.004941984,0.994046926
"How did the Satavahanas, Guptas, and Kushanas contribute to Sanchi Stupa?","The Satavahanas, Guptas, and Kushanas added stone casings, intricately carved railings, and mesmerizing gateways to Sanchi Stupa.","The Satavahanas, Guptas, and Kushanas added stone casings, intricately carved railings, and mesmerizing gateways to the Sanchi Stupa, enhancing its beauty and demonstrating ancient India's exquisite craftsmanship. Their contributions transformed the structure from a simple brick building into an elaborate masterpiece.",0.558675468,0.856305838,0.704053104,0.623990301,0.000479784,0.00737814,0.992142081
Who rediscovered Sanchi Stupa and when?,Sir Alexander Cunningham discovered the remains of Sanchi Stupa during a 19th-century archaeological expedition.,"Sir Alexander Cunningham rediscovered Sanchi Stupa during a 19th-century archaeological expedition. The exact year isn't specified in the provided text, but it was sometime in the 1800s. His discovery led to excavation and restoration efforts.",0.371381283,0.780844033,0.569216192,0.387753851,0.013718519,0.308547497,0.677734017
Compare the original structure of Sanchi Stupa to its later form.,"Sanchi Stupa evolved from a modest brick structure to an exquisite masterpiece with stone casings, intricately carved railings, and mesmerizing gateways added over centuries.","Originally, Sanchi Stupa was a modest brick structure. Later rulers added stone casings, intricately carved railings, and gateways, transforming it into an exquisite masterpiece. This evolution reflects centuries of additions and embellishments.",0.532791317,0.695225775,0.613451898,0.495820854,0.000581068,0.037933171,0.961485803
What is the spiritual significance of Sanchi Stupa?,"Sanchi Stupa cradles the revered relics of Buddha and his devoted followers, and its carved doorways narrate the sacred tales of Lord Buddha's life and the profound teachings encapsulated in Buddhist Jataka stories, making it a testament to Buddhist art and architecture, filled with spiritual energy.","Sanchi Stupa, built to honor Buddhism, houses relics of Buddha and his followers. Its carvings depict Buddha's life and Jataka stories, conveying Buddhist teachings. The structure itself symbolizes spiritual devotion and harmony.",0.546348393,0.490317136,0.51897043,0.517390078,0.001074781,0.603548884,0.395376265
How has Sanchi Stupa influenced modern architecture in Europe?,This question cannot be answered based on the given document.,"I am sorry, but this document does not contain the answer to this question. The provided text focuses on the history and description of Sanchi Stupa, and does not discuss its influence on modern European architecture.",0.102122031,0.443007916,0.268184483,0.257350959,0.000849831,0.021621769,0.977528393
What is the common name for Swami Vivekananda Sarovar?,"Locals lovingly refer to it as Budha Talab, which translates to ""old lake.""","The common name for Swami Vivekananda Sarovar is Budha Talab, which translates to ""old lake.""",0.343915492,0.523943603,0.433346331,0.375772974,0.001003755,0.834996045,0.164000198
Where is Swami Vivekananda Sarovar located?,"Swami Vivekananda Sarovar is located in the heart of Raipur, Chhattisgarh.","Swami Vivekananda Sarovar is located in the heart of Raipur, Chhattisgarh. Locals also call it Budha Talab.",0.646820545,0.957119763,0.798108578,0.693800009,0.001539841,0.004805771,0.99365437
How tall is the statue of Swami Vivekananda at the Sarovar?,The statue of Swami Vivekananda at the Sarovar is 37 feet tall.,The statue of Swami Vivekananda at Swami Vivekananda Sarovar in Raipur is 37 feet tall.,0.705985725,0.868481755,0.786430597,0.817457379,0.002332502,0.006426607,0.991240919
What kind of leader is Swami Vivekananda?,Swami Vivekananda is a revered Indian philosopher and spiritual leader.,Swami Vivekananda was a revered Indian spiritual leader. He is known for his teachings and contributions to philosophy. The provided text mentions several monuments built in his honor.,0.396851927,0.880352736,0.628729999,0.360083141,0.000880506,0.014016696,0.985102773
Describe the atmosphere of Swami Vivekananda Sarovar.,"It is a tranquil lake surrounded by lush greenery, offering a serene oasis amidst the urban chaos.","Swami Vivekananda Sarovar is a tranquil lake surrounded by lush greenery, offering a serene oasis in the midst of Raipur's bustling city. It's described as a peaceful and beautiful place, a tribute to Swami Vivekananda. The atmosphere is one of calm and natural beauty.",0.209473193,0.745585144,0.465134442,0.358315221,0.000520416,0.009899776,0.989579856
What is the purpose of Swami Vivekananda Sarovar?,The Sarovar serves as a tribute to Swami Vivekananda and provides a tranquil escape from the city.,"Swami Vivekananda Sarovar is a tranquil lake and a tribute to Swami Vivekananda, featuring a large statue of the philosopher. It's a serene oasis in the city of Raipur, offering a break from urban chaos. It's also known locally as Budha Talab (""old lake"").",0.278210163,0.629934251,0.44923684,0.397683498,0.000646891,0.005168614,0.994184554
Why should someone visit Swami Vivekananda Sarovar?,"According to the document, one should visit to take a break from the urban chaos and immerse themselves in the natural beauty and rich history of the site.","Swami Vivekananda Sarovar offers a tranquil escape from Raipur's urban bustle, featuring a serene lake and lush greenery. It's also a tribute to Swami Vivekananda, with a large statue. The peaceful atmosphere and historical significance make it a worthwhile visit.",0.101414889,0.31349954,0.206566557,0.194584254,0.00135859,0.931189954,0.06745141
Is the Sarovar a modern or ancient site?,"The locals call it 'old lake,' but it is referred to as a 'hidden gem' with nothing old or ordinary about the place, suggesting it is a revitalized or timeless place.","The provided text describes Swami Vivekananda Sarovar as a modern site, a tranquil lake and tribute to Swami Vivekananda featuring a 37-foot statue. It's described as a ""hidden gem"" in the heart of Raipur.",0.067592949,0.257046908,0.161927581,0.191863226,0.457414627,0.522152662,0.020432694
What can one experience at the Sarovar?,"One can experience natural beauty, rich history, and a break from urban chaos.","At Brahma Sarovar, one can experience the sacredness of a large, ancient water body believed to be crucial to the creation of the universe, and bathe for purity. At Swami Vivekananda Sarovar, visitors can find a tranquil oasis amidst a bustling city, with a large statue of Swami Vivekananda. Both offer opportunities for reflection and immersion in natural beauty.",0.070822679,0.4518857,0.25558719,0.151498092,0.000824274,0.070168599,0.929007113
How does the Swami Vivekananda Sarovar compare to other Raipur attractions?,This question cannot be answered based on the given document.,"The provided text only describes Swami Vivekananda Sarovar; it doesn't offer comparisons to other Raipur attractions. Therefore, I cannot answer your question.",0.043535538,0.4137896,0.223297596,0.117778995,0.000842911,0.006393312,0.992763817
Who built the Victoria Memorial and in memory of whom?,"Lord Curzon built the Victoria Memorial in memory of the late Queen Victoria, the first Empress of British India.","The Victoria Memorial in Kolkata was built by Lord Curzon. It was built in memory of Queen Victoria, the first Empress of British India.",0.565238237,0.682287633,0.623761356,0.753565984,0.000788277,0.032171432,0.967040241
What can visitors see inside the Victoria Memorial?,"Visitors can see genuine artefacts that once belonged to the Queen, paintings, original manuscripts, and memorabilia.","The Victoria Memorial museum houses Queen Victoria's personal belongings, paintings, original manuscripts, and memorabilia showcasing her opulent lifestyle. It also includes exhibits on Indian freedom fighters and the struggles against colonization. Highlights include Queen Victoria's jewelry, an interactive Victorian garb display, and a Diana, Princess of Wales statue.",0.200249895,0.479362667,0.337198347,0.216729617,0.001056813,0.013262293,0.985680938
How was the Victoria Memorial transformed after the colonizers left?,"After the colonizers left, the memorial was transformed into a museum.","After the colonizers left, the Victoria Memorial was transformed into a museum showcasing artifacts that once belonged to Queen Victoria, including personal belongings, paintings, and manuscripts. New halls were added to display the struggles of Indian freedom fighters and stories of local princes. The museum now offers a glimpse into both royal opulence and the fight for Indian independence.",0.218322933,0.848365784,0.515995741,0.472004976,0.001827023,0.004799346,0.993373632
"Besides British royalty, what else does the Victoria Memorial showcase after Independence?","After Independence, the Victoria Memorial included new halls showcasing the struggle of Indian freedom fighters, the injustice of the colonizers, and stories of local prince and princely states.","After Indian independence, the Victoria Memorial added halls showcasing the struggles of Indian freedom fighters, the injustices of colonizers, and stories of local princes and princely states. These additions complemented the existing exhibits on British royalty. The museum thus offers a more complete picture of the region's history.",0.538529098,0.796230018,0.664965868,0.713085482,0.000883935,0.00494365,0.994172394
Describe the area surrounding the Victoria Memorial.,"The area surrounding the Victoria Memorial has sprawling greens, intricately-manicured lawns, flower beds and sculptures.","The Victoria Memorial is surrounded by sprawling green lawns, flower beds, and sculptures. These manicured grounds offer a peaceful escape in the midst of a bustling city. Visitors can spend hours enjoying this tranquil space.",0.408605218,0.616431177,0.511335433,0.36173202,0.000531131,0.005847619,0.99362129
What is recommended for visitors who want to fully appreciate the Victoria Memorial?,It is suggested that visitors begin early and take their time to enjoy the blend of British royalty and Indian life.,"To fully appreciate the Victoria Memorial, start early and take your time exploring the blend of British royalty and Indian history. The museum houses artifacts, paintings, and manuscripts showcasing both royal opulence and the Indian freedom struggle. Enjoy the expansive gardens as well.",0.351163477,0.607747257,0.477271557,0.433663294,0.000776437,0.008160044,0.991063476
Why is the Victoria Memorial considered a 'treasure trove'?,"The Victoria Memorial is considered a 'treasure trove' because it houses genuine artifacts, paintings, original manuscripts, and memorabilia related to Queen Victoria and also showcases Indian history and freedom fighters.","The Victoria Memorial is considered a treasure trove because it houses a fascinating museum with genuine artifacts from Queen Victoria's life, including personal belongings, paintings, and manuscripts. The sheer opulence and the inclusion of exhibits on Indian freedom fighters and princely states add to its richness.",0.490690559,0.663008928,0.576196134,0.576247229,0.000518022,0.025201209,0.974280775
Compare the exhibits before and after Independence at the Victoria Memorial.,"Before Independence, the Victoria Memorial showcased artifacts related to British royalty, particularly Queen Victoria. After Independence, new halls were added to showcase the struggle of Indian freedom fighters and other aspects of Indian history.","Before Independence, the Victoria Memorial showcased the belongings of a queen, including personal items, paintings, and manuscripts. After Independence, new halls were added to depict the struggles of Indian freedom fighters and injustices of colonization. The museum expanded to include stories of local princes and princely states.",0.475163102,0.694614172,0.58338964,0.569491139,0.000910692,0.146625742,0.852463543
What does the text suggest about the best time to visit the grounds of Victoria Memorial?,The text suggests that the sunny wintry morning is a good time to visit the grounds of Victoria Memorial.,"The text suggests that a sunny, wintry morning is a good time to visit the sprawling greens in front of the Victoria Memorial to enjoy peace and quiet. It also recommends starting early to fully appreciate the monument itself. No specific time of day is mentioned for the museum inside.",0.350063652,0.709577799,0.524688482,0.669031044,0.00128002,0.01718463,0.981535316
Is the Victoria Memorial located in Mumbai?,This question cannot be answered based on the given document.,"No, the provided text states that the Victoria Terminus (also known as Chhatrapati Shivaji Terminus) is located in Mumbai. The Victoria Memorial is described separately and its location is not specified in this text.",-0.071566962,0.242062777,0.081851289,0.096299257,0.895023227,0.077276096,0.027700691
What was Sri Vijaya Puram formerly known as?,Port Blair,Sri Vijaya Puram was formerly known as Port Blair. It is the capital of the Andaman and Nicobar Islands.,-0.270565629,0.16200152,-0.062127545,0.224928449,0.308747023,0.109089524,0.582163513
Who was Sri Vijaya Puram named after?,Captain Archibald Blair of the East India Company,"Sri Vijaya Puram, formerly known as Port Blair, was named after Captain Archibald Blair of the East India Company. He established the settlement in 1789.",0.103137292,0.610203207,0.345598638,0.535257162,0.005597507,0.00950195,0.984900594
What is the Mahatma Gandhi Marine National Park known for?,"Serving as a haven for marine life, coral reefs, and endangered species.","The Mahatma Gandhi Marine National Park, located on the Andaman Islands, is known for protecting marine life, coral reefs, and endangered species. It covers a large area (281.5 square kilometers) and serves as a haven for diverse marine ecosystems. The park is a testament to the importance of marine conservation.",0.132177964,0.700174749,0.402088314,0.38643783,0.000693753,0.015701396,0.983604848
Where is Chidiya Tapu located?,"On the southernmost tip of South Andaman Island, around 28 kilometres from Sri Vijaya Puram.","Chidiya Tapu, also known as Bird Island, is located on the southernmost tip of South Andaman Island, approximately 28 kilometers from Sri Vijaya Puram. It's a haven for nature enthusiasts and bird watchers.",0.312459439,0.74476558,0.520849288,0.456417398,0.001108734,0.006979173,0.991912127
What is Chidiya Tapu also known as?,Bird Island,Chidiya Tapu is also known as Bird Island. It's located on the southernmost tip of South Andaman Island.,-0.204844728,0.228018507,0.003748108,0.360479125,0.012629742,0.053459272,0.933910966
Why was Mount Harriet National Park renamed?,"In the honour of the cultural heritage of Manipur and the “significant contribution” the Northeastern state had made in resisting the British, especially during the historic 1891 Anglo-Manipur war.","The provided text does not contain information about Mount Harriet National Park or a name change. Therefore, I cannot answer your question.",0.025479481,-0.068184614,-0.020141181,0.099035101,0.191059917,0.756769478,0.052170672
When did Barren Island last erupt?,2017,"Barren Island, located in the Andaman Sea, last erupted in 2017. It is South Asia's only active volcano.",-0.232075974,-0.048614107,-0.140239909,0.161099097,0.012479842,0.183795154,0.803725004
What is unique about Barren Island?,It is renowned for being South Asia's only active volcano.,Barren Island is South Asia's only active volcano. Its last eruption was in 2017. The island is primarily volcanic cones and ash with minimal vegetation.,0.177839175,0.621780574,0.391572922,0.269568581,0.00370466,0.560175002,0.436120421
Where is Corbyn's Cove located in relation to Sri Vijaya Puram?,Just a few kilometres south of Sri Vijaya Puram,Corbyn's Cove is located a few kilometers south of Sri Vijaya Puram in the Andaman and Nicobar Islands.,0.191847637,0.50404942,0.344409555,0.361210876,0.001632929,0.080355987,0.918011069
What makes Wandoor Beach a must-visit location?,"Wandoor Beach serves as a haven for marine biodiversity, making it a must-visit for nature enthusiasts and adventure seekers alike.","Wandoor Beach boasts a 15km shoreline, lush forests, clean sands, and crystal-clear waters. It's the gateway to Mahatma Gandhi Marine National Park, offering abundant marine biodiversity. This makes it ideal for nature enthusiasts and adventure seekers.",0.32139796,0.640944302,0.477315336,0.356956016,0.000487977,0.016998529,0.982513487
How far is Wandoor Beach from Sri Vijaya Puram?,25kms southwest,Wandoor Beach is 25 kilometers southwest of Sri Vijaya Puram.,-0.137346953,0.298957229,0.072835773,0.133785093,0.001619867,0.014961622,0.983418524
What is the significance of the Cellular Jail?,The Cellular Jail is not just a monument but also a profound testament to the human cost of freedom.,"The Cellular Jail, also known as Kala Pani, is a significant national memorial in Port Blair, Andaman and Nicobar Islands. It serves as a grim reminder of India's colonial past and the struggles of its freedom fighters who were imprisoned there. The jail's design, intended to prevent communication between prisoners, and the stories of oppression it witnessed make it a poignant testament to the human cost of freedom.",0.135607213,0.560560822,0.34062013,0.403877946,0.00076242,0.09274184,0.90649569
